id,election_id,upper_tier,lower_tier,current_council,year,ward_id,ward_name,candidate,party,vote,female,vacancies,rank,electorate,ballots_cast,turnout,vote_share,source,notes,,,,,,
wir_b_131,1973wir_b_1017,Merseyside,Wirral,Wirral,1973,wir_b_1017,Wallasey: Moreton & Saughall Massie,Webster,CON,1083,0,3,5,7070,8117,38.26968,40.0271,,,,,,,,
wir_b_132,1973wir_b_1017,Merseyside,Wirral,Wirral,1973,wir_b_1017,Wallasey: Moreton & Saughall Massie,Hale,CON,1080,0,3,6,7070,8117,38.26968,39.91623,,,,,,,,
wir_b_133,1973wir_b_1017,Merseyside,Wirral,Wirral,1973,wir_b_1017,Wallasey: Moreton & Saughall Massie,Lawrence,Lib,345,0,3,7,7070,8117,38.26968,12.75102,,,,,,,,
wir_b_134,1973wir_b_1017,Merseyside,Wirral,Wirral,1973,wir_b_1017,Wallasey: Moreton & Saughall Massie,Coffey,Lib,328,0,3,8,7070,8117,38.26968,12.12271,,,,,,,,
wir_b_135,1973wir_b_1017,Merseyside,Wirral,Wirral,1973,wir_b_1017,Wallasey: Moreton & Saughall Massie,Franks,Lib,313,0,3,9,7070,8117,38.26968,11.56831,,,,,,,,
wir_b_136,1973wir_b_1018,Merseyside,Wirral,Wirral,1973,wir_b_1018,Wallasey: New Brighton Wallasey Warren,Thomas N.,Lib,3153,0,3,1,14680,19463,44.19392,48.59991,,,,,,,,
wir_b_137,1973wir_b_1018,Merseyside,Wirral,Wirral,1973,wir_b_1018,Wallasey: New Brighton Wallasey Warren,Wood K.,Lib,2946,1,3,2,14680,19463,44.19392,45.40924,,,,,,,,
wir_b_138,1973wir_b_1018,Merseyside,Wirral,Wirral,1973,wir_b_1018,Wallasey: New Brighton Wallasey Warren,Southworth J.,Lib,2944,0,3,3,14680,19463,44.19392,45.37841,,,,,,,,
wir_b_139,1973wir_b_1018,Merseyside,Wirral,Wirral,1973,wir_b_1018,Wallasey: New Brighton Wallasey Warren,Stubbs,CON,2848,0,3,4,14680,19463,44.19392,43.89868,,,,,,,,
wir_b_140,1973wir_b_1018,Merseyside,Wirral,Wirral,1973,wir_b_1018,Wallasey: New Brighton Wallasey Warren,Weston,CON,2818,0,3,5,14680,19463,44.19392,43.43626,,,,,,,,
wir_b_141,1973wir_b_1018,Merseyside,Wirral,Wirral,1973,wir_b_1018,Wallasey: New Brighton Wallasey Warren,Shaw,CON,2812,0,3,6,14680,19463,44.19392,43.34378,,,,,,,,
wir_b_142,1973wir_b_1018,Merseyside,Wirral,Wirral,1973,wir_b_1018,Wallasey: New Brighton Wallasey Warren,Fishwick J.,Ind Con,713,0,3,7,14680,19463,44.19392,10.99008,,,,,,,,
wir_b_143,1973wir_b_1018,Merseyside,Wirral,Wirral,1973,wir_b_1018,Wallasey: New Brighton Wallasey Warren,Jones,LAB,432,0,3,8,14680,19463,44.19392,6.658789,,,,,,,,
wir_b_144,1973wir_b_1018,Merseyside,Wirral,Wirral,1973,wir_b_1018,Wallasey: New Brighton Wallasey Warren,Byrne,LAB,405,0,3,9,14680,19463,44.19392,6.242614,,,,,,,,
wir_b_145,1973wir_b_1018,Merseyside,Wirral,Wirral,1973,wir_b_1018,Wallasey: New Brighton Wallasey Warren,Moore,LAB,392,0,3,10,14680,19463,44.19392,6.042234,,,,,,,,
wir_b_146,1973wir_b_1019,Merseyside,Wirral,Wirral,1973,wir_b_1019,Wallasey: North Liscard Upper Brighton,Redhead J.,CON,2363,0,3,1,11772,14534,41.15415,48.77528,,,,,,,,
wir_b_147,1973wir_b_1019,Merseyside,Wirral,Wirral,1973,wir_b_1019,Wallasey: North Liscard Upper Brighton,Humphrey-Jones,CON,2176,0,3,2,11772,14534,41.15415,44.91537,,,,,,,,
wir_b_148,1973wir_b_1019,Merseyside,Wirral,Wirral,1973,wir_b_1019,Wallasey: North Liscard Upper Brighton,Thornton G.,CON,2140,0,3,3,11772,14534,41.15415,44.17229,,,,,,,,
wir_b_149,1973wir_b_1019,Merseyside,Wirral,Wirral,1973,wir_b_1019,Wallasey: North Liscard Upper Brighton,Tyrer,Lib,1939,0,3,4,11772,14534,41.15415,40.02339,,,,,,,,
wir_b_150,1973wir_b_1019,Merseyside,Wirral,Wirral,1973,wir_b_1019,Wallasey: North Liscard Upper Brighton,Wark,Lib,1588,0,3,5,11772,14534,41.15415,32.77831,,,,,,,,
wir_b_151,1973wir_b_1019,Merseyside,Wirral,Wirral,1973,wir_b_1019,Wallasey: North Liscard Upper Brighton,Glover,Lib,1383,0,3,6,11772,14534,41.15415,28.54686,,,,,,,,
wir_b_152,1973wir_b_1019,Merseyside,Wirral,Wirral,1973,wir_b_1019,Wallasey: North Liscard Upper Brighton,Williams,LAB,872,0,3,7,11772,14534,41.15415,17.99917,,,,,,,,
wir_b_153,1973wir_b_1019,Merseyside,Wirral,Wirral,1973,wir_b_1019,Wallasey: North Liscard Upper Brighton,Pryke,LAB,811,0,3,8,11772,14534,41.15415,16.74006,,,,,,,,
wir_b_154,1973wir_b_1019,Merseyside,Wirral,Wirral,1973,wir_b_1019,Wallasey: North Liscard Upper Brighton,Lloyd B.,LAB,796,1,3,9,11772,14534,41.15415,16.43044,,,,,,,,
wir_b_155,1973wir_b_1019,Merseyside,Wirral,Wirral,1973,wir_b_1019,Wallasey: North Liscard Upper Brighton,Thompson,Ind Con,466,0,3,10,11772,14534,41.15415,9.618825,,,,,,,,
wir_b_156,1973wir_b_1020,Merseyside,Wirral,Wirral,1973,wir_b_1020,Wallasey: Seacombe Poulton Somerville,Bentzien P.,LAB,2332,1,3,1,12430,10249,27.48458,68.26031,,,,,,,,
wir_b_157,1973wir_b_1020,Merseyside,Wirral,Wirral,1973,wir_b_1020,Wallasey: Seacombe Poulton Somerville,Duffy T.,LAB,2268,0,3,2,12430,10249,27.48458,66.38696,,,,,,,,
wir_b_158,1973wir_b_1020,Merseyside,Wirral,Wirral,1973,wir_b_1020,Wallasey: Seacombe Poulton Somerville,Wickham S.,LAB,2252,0,3,3,12430,10249,27.48458,65.91862,,,,,,,,
wir_b_159,1973wir_b_1020,Merseyside,Wirral,Wirral,1973,wir_b_1020,Wallasey: Seacombe Poulton Somerville,Hunter,CON,916,0,3,4,12430,10249,27.48458,26.81237,,,,,,,,
wir_b_160,1973wir_b_1020,Merseyside,Wirral,Wirral,1973,wir_b_1020,Wallasey: Seacombe Poulton Somerville,Bestwick,CON,883,0,3,5,12430,10249,27.48458,25.84642,,,,,,,,
wir_b_161,1973wir_b_1020,Merseyside,Wirral,Wirral,1973,wir_b_1020,Wallasey: Seacombe Poulton Somerville,Fielding,CON,772,0,3,6,12430,10249,27.48458,22.59733,,,,,,,,
wir_b_162,1973wir_b_1020,Merseyside,Wirral,Wirral,1973,wir_b_1020,Wallasey: Seacombe Poulton Somerville,Cassidy,Lib,294,0,3,7,12430,10249,27.48458,8.605718,,,,,,,,
wir_b_163,1973wir_b_1020,Merseyside,Wirral,Wirral,1973,wir_b_1020,Wallasey: Seacombe Poulton Somerville,Hayes,Lib,279,0,3,8,12430,10249,27.48458,8.166651,,,,,,,,
wir_b_164,1973wir_b_1020,Merseyside,Wirral,Wirral,1973,wir_b_1020,Wallasey: Seacombe Poulton Somerville,Wood,Lib,253,0,3,9,12430,10249,27.48458,7.405601,,,,,,,,
wir_b_165,1973wir_b_1021,Merseyside,Wirral,Wirral,1973,wir_b_1021,Wirral: Barnston Gayton Heswall Oldfield,Harding,CON,3290,0,3,1,11022,14261,43.12889,69.20973,,,,,,,,
wir_b_166,1973wir_b_1021,Merseyside,Wirral,Wirral,1973,wir_b_1021,Wirral: Barnston Gayton Heswall Oldfield,Clarke,CON,3123,0,3,2,11022,14261,43.12889,65.69666,,,,,,,,
wir_b_167,1973wir_b_1021,Merseyside,Wirral,Wirral,1973,wir_b_1021,Wirral: Barnston Gayton Heswall Oldfield,Crowe,CON,3107,0,3,3,11022,14261,43.12889,65.36007,,,,,,,,
wir_b_168,1973wir_b_1021,Merseyside,Wirral,Wirral,1973,wir_b_1021,Wirral: Barnston Gayton Heswall Oldfield,Collins G.,Lib,1387,0,3,4,11022,14261,43.12889,29.17748,,,,,,,,
wir_b_169,1973wir_b_1021,Merseyside,Wirral,Wirral,1973,wir_b_1021,Wirral: Barnston Gayton Heswall Oldfield,Conway A.,Lib,1349,0,3,5,11022,14261,43.12889,28.37809,,,,,,,,
wir_b_170,1973wir_b_1021,Merseyside,Wirral,Wirral,1973,wir_b_1021,Wirral: Barnston Gayton Heswall Oldfield,Wiggans,Lib,1160,0,3,6,11022,14261,43.12889,24.40222,,,,,,,,
wir_b_171,1973wir_b_1021,Merseyside,Wirral,Wirral,1973,wir_b_1021,Wirral: Barnston Gayton Heswall Oldfield,Garde,LAB,302,0,3,7,11022,14261,43.12889,6.352991,,,,,,,,
wir_b_172,1973wir_b_1021,Merseyside,Wirral,Wirral,1973,wir_b_1021,Wirral: Barnston Gayton Heswall Oldfield,Ayre,LAB,279,0,3,8,11022,14261,43.12889,5.869153,,,,,,,,
wir_b_173,1973wir_b_1021,Merseyside,Wirral,Wirral,1973,wir_b_1021,Wirral: Barnston Gayton Heswall Oldfield,Gamet W.,LAB,264,0,3,9,11022,14261,43.12889,5.553608,,,,,,,,
wir_b_174,1973wir_b_1022,Merseyside,Wirral,Wirral,1973,wir_b_1022,Wirral: Irby Pensby Thurstaston,Sissons,CON,2522,0,3,1,9147,11580,42.19963,65.33678,,,,,,,,
wir_b_175,1973wir_b_1022,Merseyside,Wirral,Wirral,1973,wir_b_1022,Wirral: Irby Pensby Thurstaston,Birks,CON,2519,0,3,2,9147,11580,42.19963,65.25906,,,,,,,,
wir_b_176,1973wir_b_1022,Merseyside,Wirral,Wirral,1973,wir_b_1022,Wirral: Irby Pensby Thurstaston,Ford,CON,2469,0,3,3,9147,11580,42.19963,63.96373,,,,,,,,
wir_b_177,1973wir_b_1022,Merseyside,Wirral,Wirral,1973,wir_b_1022,Wirral: Irby Pensby Thurstaston,Dunn S.,LAB,1405,0,3,4,9147,11580,42.19963,36.39896,,,,,,,,
wir_b_178,1973wir_b_1022,Merseyside,Wirral,Wirral,1973,wir_b_1022,Wirral: Irby Pensby Thurstaston,Ellis-Thomas H.,LAB,1361,0,3,5,9147,11580,42.19963,35.25907,,,,,,,,
wir_b_179,1973wir_b_1022,Merseyside,Wirral,Wirral,1973,wir_b_1022,Wirral: Irby Pensby Thurstaston,Cody,LAB,1304,0,3,6,9147,11580,42.19963,33.78238,,,,,,,,
wir_b_180,1975wir_b_1001,Merseyside,Wirral,Wirral,1975,wir_b_1001,Bebington: Higher Bebington & Woodhey,Pike E.,CON,3197,0,1,1,10031,4579,45.64849,69.81874,,,,,,,,
wir_b_181,1975wir_b_1001,Merseyside,Wirral,Wirral,1975,wir_b_1001,Bebington: Higher Bebington & Woodhey,Irvine M.,LAB,906,0,1,2,10031,4579,45.64849,19.78598,,,,,,,,
wir_b_182,1975wir_b_1001,Merseyside,Wirral,Wirral,1975,wir_b_1001,Bebington: Higher Bebington & Woodhey,Spencer G.,Lib,476,0,1,3,10031,4579,45.64849,10.39528,,,,,,,,
wir_b_183,1975wir_b_1002,Merseyside,Wirral,Wirral,1975,wir_b_1002,Bebington: Lower Bebington & Poulton,Goodfellow D.,CON,3119,1,1,1,12052,5102,42.33322,61.13289,,,,,,,,
wir_b_184,1975wir_b_1002,Merseyside,Wirral,Wirral,1975,wir_b_1002,Bebington: Lower Bebington & Poulton,Harney T.,Lib,1144,0,1,2,12052,5102,42.33322,22.42258,,,,,,,,
wir_b_185,1975wir_b_1002,Merseyside,Wirral,Wirral,1975,wir_b_1002,Bebington: Lower Bebington & Poulton,Roscoe D.,LAB,839,0,1,3,12052,5102,42.33322,16.44453,,,,,,,,
wir_b_186,1975wir_b_1003,Merseyside,Wirral,Wirral,1975,wir_b_1003,Bebington: Park New Ferry North Bromboroug,Gregory F.,LAB,1606,0,1,1,9785,3478,35.5442,46.17596,,,,,,,,
wir_b_187,1975wir_b_1003,Merseyside,Wirral,Wirral,1975,wir_b_1003,Bebington: Park New Ferry North Bromboroug,Gittins R.,CON,1367,0,1,2,9785,3478,35.5442,39.3042,,,,,,,,
wir_b_188,1975wir_b_1003,Merseyside,Wirral,Wirral,1975,wir_b_1003,Bebington: Park New Ferry North Bromboroug,Walsh W.,Lib,505,0,1,3,9785,3478,35.5442,14.51984,,,,,,,,
wir_b_189,1975wir_b_1004,Merseyside,Wirral,Wirral,1975,wir_b_1004,Bebington: South Bromborough & Eastham,Allan D.,CON,2723,0,1,1,13301,5710,42.9291,47.68827,,,,,,,,
wir_b_190,1975wir_b_1004,Merseyside,Wirral,Wirral,1975,wir_b_1004,Bebington: South Bromborough & Eastham,Lungley W.,LAB,1882,0,1,2,13301,5710,42.9291,32.95972,,,,,,,,
wir_b_191,1975wir_b_1004,Merseyside,Wirral,Wirral,1975,wir_b_1004,Bebington: South Bromborough & Eastham,Gilchrist P.,Lib,1105,1,1,3,13301,5710,42.9291,19.35201,,,,,,,,
wir_b_192,1975wir_b_1005,Merseyside,Wirral,Wirral,1975,wir_b_1005,Birkenhead: Argyle Clifton Holt,Smith A.,LAB,1096,0,1,1,8590,2460,28.63795,44.55285,,,,,,,,
wir_b_193,1975wir_b_1005,Merseyside,Wirral,Wirral,1975,wir_b_1005,Birkenhead: Argyle Clifton Holt,Boxer D.,Lib,954,0,1,2,8590,2460,28.63795,38.78049,,,,,,,,
wir_b_194,1975wir_b_1005,Merseyside,Wirral,Wirral,1975,wir_b_1005,Birkenhead: Argyle Clifton Holt,Peers L.,CON,410,1,1,3,8590,2460,28.63795,16.66667,,,,,,,,
wir_b_195,1975wir_b_1006,Merseyside,Wirral,Wirral,1975,wir_b_1006,Birkenhead: Bebington & Mersey,Welsh L.,CON,1108,0,1,1,7958,2475,31.10078,44.76768,,,,,,,,
wir_b_196,1975wir_b_1006,Merseyside,Wirral,Wirral,1975,wir_b_1006,Birkenhead: Bebington & Mersey,Price A.,LAB,944,0,1,2,7958,2475,31.10078,38.14141,,,,,,,,
wir_b_197,1975wir_b_1006,Merseyside,Wirral,Wirral,1975,wir_b_1006,Birkenhead: Bebington & Mersey,Quinn G.,Lib,423,0,1,3,7958,2475,31.10078,17.09091,,,,,,,,
wir_b_198,1975wir_b_1007,Merseyside,Wirral,Wirral,1975,wir_b_1007,Birkenhead: Cathcart Claughton Cleveland,Jones A.,Lib,1641,0,1,1,9882,3792,38.3728,43.27532,,,,,,,,
wir_b_199,1975wir_b_1007,Merseyside,Wirral,Wirral,1975,wir_b_1007,Birkenhead: Cathcart Claughton Cleveland,Strech R.,CON,1172,0,1,2,9882,3792,38.3728,30.90717,,,,,,,,
wir_b_200,1975wir_b_1007,Merseyside,Wirral,Wirral,1975,wir_b_1007,Birkenhead: Cathcart Claughton Cleveland,Smith W.,LAB,979,0,1,3,9882,3792,38.3728,25.81751,,,,,,,,
wir_b_201,1975wir_b_1008,Merseyside,Wirral,Wirral,1975,wir_b_1008,Birkenhead: Devonshire & Egerton,Allen K.,CON,1644,0,1,1,12378,4299,34.73098,38.24145,,,,,,,,
wir_b_202,1975wir_b_1008,Merseyside,Wirral,Wirral,1975,wir_b_1008,Birkenhead: Devonshire & Egerton,Perkins R.,Lib,1603,0,1,2,12378,4299,34.73098,37.28774,,,,,,,,
wir_b_203,1975wir_b_1008,Merseyside,Wirral,Wirral,1975,wir_b_1008,Birkenhead: Devonshire & Egerton,MacDougall J.,LAB,1052,1,1,3,12378,4299,34.73098,24.47081,,,,,,,,
wir_b_204,1975wir_b_1009,Merseyside,Wirral,Wirral,1975,wir_b_1009,Birkenhead: Gilbrook & St. James,Roberts P.,LAB,1369,1,1,1,8654,2396,27.68662,57.13689,,,,,,,,
wir_b_205,1975wir_b_1009,Merseyside,Wirral,Wirral,1975,wir_b_1009,Birkenhead: Gilbrook & St. James,Heron K.,Lib,531,0,1,2,8654,2396,27.68662,22.16194,,,,,,,,
wir_b_206,1975wir_b_1009,Merseyside,Wirral,Wirral,1975,wir_b_1009,Birkenhead: Gilbrook & St. James,Kirkby H.,CON,496,1,1,3,8654,2396,27.68662,20.70117,,,,,,,,
wir_b_207,1975wir_b_1010,Merseyside,Wirral,Wirral,1975,wir_b_1010,Birkenhead: Grange & Oxton,Hodkinson R.,CON,2293,0,1,1,12602,4577,36.31963,50.09832,,,,,,,,
wir_b_208,1975wir_b_1010,Merseyside,Wirral,Wirral,1975,wir_b_1010,Birkenhead: Grange & Oxton,Edwards G.,Lib,1520,0,1,2,12602,4577,36.31963,33.20953,,,,,,,,
wir_b_209,1975wir_b_1010,Merseyside,Wirral,Wirral,1975,wir_b_1010,Birkenhead: Grange & Oxton,Jones A.,LAB,764,0,1,3,12602,4577,36.31963,16.69216,,,,,,,,
wir_b_210,1975wir_b_1011,Merseyside,Wirral,Wirral,1975,wir_b_1011,Birkenhead: Prenton,Porter G.,CON,3088,0,1,1,15605,5589,35.81544,55.25139,,,,,,,,
wir_b_211,1975wir_b_1011,Merseyside,Wirral,Wirral,1975,wir_b_1011,Birkenhead: Prenton,Pennington J.,LAB,1504,0,1,2,15605,5589,35.81544,26.91,,,,,,,,
wir_b_212,1975wir_b_1011,Merseyside,Wirral,Wirral,1975,wir_b_1011,Birkenhead: Prenton,Edwards J.,Lib,997,0,1,3,15605,5589,35.81544,17.83861,,,,,,,,
wir_b_213,1975wir_b_1012,Merseyside,Wirral,Wirral,1975,wir_b_1012,Birkenhead: Upton,Roberts J.,CON,3134,0,1,1,20752,5667,27.30821,55.30263,,,,,,,,
wir_b_214,1975wir_b_1012,Merseyside,Wirral,Wirral,1975,wir_b_1012,Birkenhead: Upton,Gilfoyle B.,LAB,1885,0,1,2,20752,5667,27.30821,33.26275,,,,,,,,
wir_b_215,1975wir_b_1012,Merseyside,Wirral,Wirral,1975,wir_b_1012,Birkenhead: Upton,Gayford S.,Lib,448,1,1,3,20752,5667,27.30821,7.905417,,,,,,,,
wir_b_216,1975wir_b_1012,Merseyside,Wirral,Wirral,1975,wir_b_1012,Birkenhead: Upton,Hughes G.,Comm,200,1,1,4,20752,5667,27.30821,3.529204,,,,,,,,
wir_b_217,1975wir_b_1013,Merseyside,Wirral,Wirral,1975,wir_b_1013,Hoylake: Caldy & Frankby,Cumpstey R.,CON,3497,0,1,1,12575,4780,38.01193,73.159,,,,,,,,
wir_b_218,1975wir_b_1013,Merseyside,Wirral,Wirral,1975,wir_b_1013,Hoylake: Caldy & Frankby,Crosbie B.,Lib,790,1,1,2,12575,4780,38.01193,16.5272,,,,,,,,
wir_b_219,1975wir_b_1013,Merseyside,Wirral,Wirral,1975,wir_b_1013,Hoylake: Caldy & Frankby,Seaman J.,LAB,493,0,1,3,12575,4780,38.01193,10.31381,,,,,,,,
wir_b_220,1975wir_b_1014,Merseyside,Wirral,Wirral,1975,wir_b_1014,Hoylake: Central Hoose Meols Park,Tickle W.,CON,3121,0,1,1,11776,5607,47.61379,55.66256,,,,,,,,
wir_b_221,1975wir_b_1014,Merseyside,Wirral,Wirral,1975,wir_b_1014,Hoylake: Central Hoose Meols Park,Thomas J.,Lib,2486,0,1,2,11776,5607,47.61379,44.33744,,,,,,,,
wir_b_222,1975wir_b_1015,Merseyside,Wirral,Wirral,1975,wir_b_1015,Wallasey: Leasowe,Fox W.,LAB,1590,0,1,1,11733,3080,26.25075,51.62337,,,,,,,,
wir_b_223,1975wir_b_1015,Merseyside,Wirral,Wirral,1975,wir_b_1015,Wallasey: Leasowe,Merrill J.,CON,1383,1,1,2,11733,3080,26.25075,44.9026,,,,,,,,
wir_b_224,1975wir_b_1015,Merseyside,Wirral,Wirral,1975,wir_b_1015,Wallasey: Leasowe,Smith G.,IND,107,0,1,3,11733,3080,26.25075,3.474026,,,,,,,,
wir_b_225,1975wir_b_1016,Merseyside,Wirral,Wirral,1975,wir_b_1016,Wallasey: Marlowe Egremont South Liscard,Hale J.,CON,3090,0,1,1,13083,4548,34.76267,67.94196,,,,,,,,
wir_b_226,1975wir_b_1016,Merseyside,Wirral,Wirral,1975,wir_b_1016,Wallasey: Marlowe Egremont South Liscard,McGee V.,LAB,1458,0,1,2,13083,4548,34.76267,32.05805,,,,,,,,
wir_b_227,1975wir_b_1017,Merseyside,Wirral,Wirral,1975,wir_b_1017,Wallasey: Moreton & Saughall Massie,Williams D.,CON,1552,0,1,1,7057,2550,36.13433,60.86274,,,,,,,,
wir_b_228,1975wir_b_1017,Merseyside,Wirral,Wirral,1975,wir_b_1017,Wallasey: Moreton & Saughall Massie,Lewis E.,LAB,998,1,1,2,7057,2550,36.13433,39.13726,,,,,,,,
wir_b_229,1975wir_b_1018,Merseyside,Wirral,Wirral,1975,wir_b_1018,Wallasey: New Brighton Wallasey Warren,Ievers R.,CON,4394,0,1,1,14888,6988,46.93713,62.87922,,,,,,,,
wir_b_230,1975wir_b_1018,Merseyside,Wirral,Wirral,1975,wir_b_1018,Wallasey: New Brighton Wallasey Warren,Southworth J.,Lib,1792,0,1,2,14888,6988,46.93713,25.64396,,,,,,,,
wir_b_231,1975wir_b_1018,Merseyside,Wirral,Wirral,1975,wir_b_1018,Wallasey: New Brighton Wallasey Warren,Hirons M.,LAB,553,0,1,3,14888,6988,46.93713,7.913566,,,,,,,,
wir_b_232,1975wir_b_1018,Merseyside,Wirral,Wirral,1975,wir_b_1018,Wallasey: New Brighton Wallasey Warren,Fishwick J.,NF,249,0,1,4,14888,6988,46.93713,3.563251,,,,,,,,
wir_b_233,1975wir_b_1019,Merseyside,Wirral,Wirral,1975,wir_b_1019,Wallasey: North Liscard Upper Brighton,Thornton G.,CON,2909,0,1,1,11640,4142,35.58419,70.23177,,,,,,,,
wir_b_234,1975wir_b_1019,Merseyside,Wirral,Wirral,1975,wir_b_1019,Wallasey: North Liscard Upper Brighton,Laskier M.,LAB,622,0,1,2,11640,4142,35.58419,15.0169,,,,,,,,
wir_b_235,1975wir_b_1019,Merseyside,Wirral,Wirral,1975,wir_b_1019,Wallasey: North Liscard Upper Brighton,Edge R.,Lib,611,0,1,3,11640,4142,35.58419,14.75133,,,,,,,,
wir_b_236,1975wir_b_1020,Merseyside,Wirral,Wirral,1975,wir_b_1020,Wallasey: Seacombe Poulton Somerville,Wickham S.,LAB,1618,0,1,1,12043,3239,26.89529,49.95369,,,,,,,,
wir_b_237,1975wir_b_1020,Merseyside,Wirral,Wirral,1975,wir_b_1020,Wallasey: Seacombe Poulton Somerville,Atkinson R.,CON,1408,0,1,2,12043,3239,26.89529,43.47021,,,,,,,,
wir_b_238,1975wir_b_1020,Merseyside,Wirral,Wirral,1975,wir_b_1020,Wallasey: Seacombe Poulton Somerville,Taylor E.,Lib,213,0,1,3,12043,3239,26.89529,6.576104,,,,,,,,
wir_b_239,1975wir_b_1021,Merseyside,Wirral,Wirral,1975,wir_b_1021,Wirral: Barnston Gayton Heswall Oldfield,Robertson V.,CON,4001,1,1,1,11003,5097,46.32373,78.49715,,,,,,,,
wir_b_240,1975wir_b_1021,Merseyside,Wirral,Wirral,1975,wir_b_1021,Wirral: Barnston Gayton Heswall Oldfield,Collins G.,Lib,911,0,1,2,11003,5097,46.32373,17.87326,,,,,,,,
wir_b_241,1975wir_b_1021,Merseyside,Wirral,Wirral,1975,wir_b_1021,Wirral: Barnston Gayton Heswall Oldfield,Gamet W.,LAB,185,0,1,3,11003,5097,46.32373,3.629586,,,,,,,,
wir_b_242,1975wir_b_1022,Merseyside,Wirral,Wirral,1975,wir_b_1022,Wirral: Irby Pensby Thurstaston,Leigh W.,CON,2441,0,1,1,9322,4121,44.20725,59.2332,,,,,,,,
wir_b_243,1975wir_b_1022,Merseyside,Wirral,Wirral,1975,wir_b_1022,Wirral: Irby Pensby Thurstaston,Dunn S.,LAB,1260,0,1,2,9322,4121,44.20725,30.5751,,,,,,,,
wir_b_244,1975wir_b_1022,Merseyside,Wirral,Wirral,1975,wir_b_1022,Wirral: Irby Pensby Thurstaston,Conway A.,Lib,420,0,1,3,9322,4121,44.20725,10.1917,,,,,,,,
wir_b_245,1976wir_b_1001,Merseyside,Wirral,Wirral,1976,wir_b_1001,Bebington: Higher Bebington & Woodhey,Richmond A.,CON,3805,0,1,1,10128,5013,49.49644,75.90266,,,,,,,,
wir_b_246,1976wir_b_1001,Merseyside,Wirral,Wirral,1976,wir_b_1001,Bebington: Higher Bebington & Woodhey,Irvine M.,LAB,1208,0,1,2,10128,5013,49.49644,24.09735,,,,,,,,
wir_b_247,1976wir_b_1002,Merseyside,Wirral,Wirral,1976,wir_b_1002,Bebington: Lower Bebington & Poulton,Moore M.,CON,4040,0,1,1,12417,5684,45.77595,71.07671,,,,,,,,
wir_b_248,1976wir_b_1002,Merseyside,Wirral,Wirral,1976,wir_b_1002,Bebington: Lower Bebington & Poulton,Roscoe D.,LAB,1063,0,1,2,12417,5684,45.77595,18.70162,,,,,,,,
wir_b_249,1976wir_b_1002,Merseyside,Wirral,Wirral,1976,wir_b_1002,Bebington: Lower Bebington & Poulton,Cubbin P.,Lib,581,0,1,3,12417,5684,45.77595,10.22167,,,,,,,,
wir_b_250,1976wir_b_1003,Merseyside,Wirral,Wirral,1976,wir_b_1003,Bebington: Park New Ferry North Bromboroug,McCarthy P.,LAB,1775,0,1,1,9774,3747,38.3364,47.37123,,,,,,,,
wir_b_251,1976wir_b_1003,Merseyside,Wirral,Wirral,1976,wir_b_1003,Bebington: Park New Ferry North Bromboroug,Donaldson O.,CON,1643,1,1,2,9774,3747,38.3364,43.84841,,,,,,,,
wir_b_252,1976wir_b_1003,Merseyside,Wirral,Wirral,1976,wir_b_1003,Bebington: Park New Ferry North Bromboroug,Walsh W.,Lib,329,0,1,3,9774,3747,38.3364,8.780357,,,,,,,,
wir_b_253,1976wir_b_1004,Merseyside,Wirral,Wirral,1976,wir_b_1004,Bebington: South Bromborough & Eastham,Jones D.,CON,2457,0,1,1,13509,6473,47.9162,37.95767,,,,,,,,
wir_b_254,1976wir_b_1004,Merseyside,Wirral,Wirral,1976,wir_b_1004,Bebington: South Bromborough & Eastham,Gilchrist P.,Lib,2330,1,1,2,13509,6473,47.9162,35.99567,,,,,,,,
wir_b_255,1976wir_b_1004,Merseyside,Wirral,Wirral,1976,wir_b_1004,Bebington: South Bromborough & Eastham,Halliday M.,LAB,1686,1,1,3,13509,6473,47.9162,26.04666,,,,,,,,
wir_b_256,1976wir_b_1005,Merseyside,Wirral,Wirral,1976,wir_b_1005,Birkenhead: Argyle Clifton Holt,Lungley W.,LAB,1354,0,1,1,8498,2886,33.96093,46.91615,,,,,,,,
wir_b_257,1976wir_b_1005,Merseyside,Wirral,Wirral,1976,wir_b_1005,Birkenhead: Argyle Clifton Holt,Perkins R.,Lib,1135,0,1,2,8498,2886,33.96093,39.32779,,,,,,,,
wir_b_258,1976wir_b_1005,Merseyside,Wirral,Wirral,1976,wir_b_1005,Birkenhead: Argyle Clifton Holt,Morton F.,CON,397,0,1,3,8498,2886,33.96093,13.75606,,,,,,,,
wir_b_259,1976wir_b_1006,Merseyside,Wirral,Wirral,1976,wir_b_1006,Birkenhead: Bebington & Mersey,Welsh H.,CON,1224,0,1,1,7846,2404,30.63982,50.91514,,,,,,,,
wir_b_260,1976wir_b_1006,Merseyside,Wirral,Wirral,1976,wir_b_1006,Birkenhead: Bebington & Mersey,Muir K.,LAB,987,0,1,2,7846,2404,30.63982,41.05657,,,,,,,,
wir_b_261,1976wir_b_1006,Merseyside,Wirral,Wirral,1976,wir_b_1006,Birkenhead: Bebington & Mersey,Hughes J.,Lib,193,0,1,3,7846,2404,30.63982,8.028286,,,,,,,,
